"";"GSM3143969_Infection_tot_rep1.CEL";"GSM3143970_Infection_tot_rep2.CEL";"GSM3143971_Infection_tot_rep3.CEL";"GSM3143972_Ctl_tot_rep1.CEL";"GSM3143973_Ctl_tot_rep2.CEL";"GSM3143974_Ctl_tot_rep3.CEL";"GSM3143975_Infection_poly_rep1.CEL";"GSM3143976_Infection_poly_rep2.CEL";"t";"P.Value";"adj.P.Val";"B"
"16679899";7,18046742582472;7,08857736926203;7,11446595464841;6,38481340979156;6,48408178390739;7,49596781504434;8,11585891587617;8,44303215630169;-4,11077505895082;0,00145044243316492;0,051297441620429;-0,856376555029746
"16679952";7,64140720062837;7,3962213704818;7,49136315797143;6,47485895628864;6,76478809211825;7,71502453084919;8,05970136673288;8,55207820534698;-4,08612442391454;0,00151575072736678;0,0516341681189228;-0,897917904106905
"16679967";3,29039506684915;2,64473550994854;2,88006709338593;2,84898971230139;2,70661443353096;3,23849921939887;3,50544987119895;3,52914564232227;-6,13086623452365;5,13799231857951e-05;0,00254699461325951;2,25000322654563
"16679970";9,26827658663349;9,44848782109396;9,72519415130399;7,80883205026934;8,05678934396575;8,8348498631491;8,85236244261011;7,97914366746855;6,72726814582393;2,13387222554816e-05;0,00175474989639556;3,1148019972015
"16680309";4,72540292459875;4,76171297936742;5,61277077900315;5,44452422083498;5,77241460200358;5,79454503231541;5,79295681639347;6,03765297052844;-5,13373524592637;0,000249207411880782;0,00573370017442699;0,684419896384458
"16680901";6,19554710092725;5,96192391556228;6,28943989168865;6,44003409251558;6,68083288006324;6,19303200996586;6,65266798620051;7,03541718339901;-5,13470241777463;0,000248809200880122;0,00573370017442699;0,686009977851926
"16681082";6,0839121679977;6,10851400670011;5,89933266403619;6,13060201327452;6,358116461359;6,03093755437463;6,53583939505564;7,04551626688232;-5,1390698990843;0,00024701930037182;0,00573065129279746;0,693188670413183
"16681256";6,42941321570076;6,64549163584574;6,36289202267108;6,97537153248107;6,82296157654526;7,03381879800871;6,19518970559487;5,43275354587945;4,80590503895569;0,000431724007215909;0,0402773090037145;0,283191558464413
"16681304";7,81517528051967;7,3968489963592;8,37225751582254;6,77206935760888;7,04290598252411;6,22436796039997;7,74784125377117;7,87065606705777;4,02771782764224;0,00168291415901113;0,037409256032148;-1,07316564892799
"16681821";2,61524017055725;2,94875142468715;2,63106856617277;2,54714819925756;2,23762276529986;3,29151427819837;4,22156258413808;4,86941546449747;-4,78670348242691;0,000446048008954802;0,0402773090037145;0,252624692369914
"16682225";5,66539510670925;4,34721527119209;4,43407755223471;3,87543805977719;4,30608554464049;5,08423708932275;5,57096399720739;5,93128925216802;-4,2890187757551;0,00105702284991043;0,0481967648631489;-0,558101466008515
"16682499";6,96396152882292;7,24938293782804;7,03130160841106;6,94699957088911;6,96367303889024;7,01422988783729;7,66314335047519;8,60601076686728;-3,67305924918828;0,00319971505518035;0,0675544250847493;-1,59171932714024
"16682728";6,35741942251045;5,89567439763669;6,35173093060113;5,73367983799591;5,32329310195175;5,44261449715874;5,5300678327893;5,11088077291281;5,5599572059455;0,000124741606352224;0,00413870418699308;1,37187729606415
"16683020";4,55332512343592;3,7289227434232;3,60826939598627;3,19132193513591;3,54293831889669;2,38807859881938;2,40701139302569;2,21547957804438;4,74167813218651;0,000481621179431164;0,0424417854976963;0,183248949446167
"16683268";6,06691961587963;6,99703308363157;6,48730568158904;5,99377775249699;5,75146219920935;8,02084564965323;9,15532340692957;9,56419255038506;-3,88825259908439;0,00216359475287223;0,0620519304830448;-1,22412137336082
"16683605";5,59306457886279;6,47352029080155;5,43689518238764;5,6177593854766;5,54839025505385;6,25195916819388;6,69589808130424;7,05232019108546;-5,17113131997874;0,000234287098850697;0,00553859660140165;0,745802813868137
"16683612";4,85329014476516;5,17199203771703;5,42583034367552;6,5692499979774;6,39788129400996;6,27636360763084;5,74603918208462;5,45856244117756;-5,65388614018445;0,000107465760696898;0,00387223402253017;1,51973937709142
"16683871";8,94840480962043;9,10140995586678;8,54786660659642;9,33077504665554;9,19246199201732;8,45785922697583;8,37962901600451;8,22463165071579;4,69854146271077;0,000518491937483611;0,0422875142851942;0,111572826194978
"16684087";5,1437848123805;5,85448751735573;6,26766923432875;3,27991770676947;4,19886821520396;5,818410799702;7,0480849157327;6,56366158893426;-4,69522159242019;0,000521449236184496;0,0116104743551777;-0,00263028523928988
"16684142";5,67008225841552;5,72400897015565;5,31484932479082;4,73550139688694;5,32327601361971;5,5282454570339;5,66475018087136;6,1761494693522;3,92047675073621;0,00204121597636677;0,041150673680301;-1,26004188810482
"16684760";6,41786692323932;6,34458470795503;6,71795798445859;6,17188750569291;5,968714578606;6,36194697117428;6,87243641401686;7,21116410462836;-3,88330410189512;0,00218304659605247;0,0587148275846522;-1,24213312602684
"16684851";5,02678660404726;4,75350337631328;4,59309251036776;5,77809327993282;5,91068354558761;5,91788584721763;5,75829496327921;6,0101410652249;-4,97516555069459;0,000324482401410859;0,00657725805064643;0,421918496018488
"16684898";4,99964471310941;5,22005720917581;6,0452677858108;4,60154727039862;3,91899319889592;4,86562543337243;7,47527982989864;8,07724105025275;-5,82177787161502;8,25831436133397e-05;0,0334861714622296;1,80919089335342
"16685144";7,60284494092198;7,63998532810416;8,04114169754032;8,06739002467189;8,11588209782116;9,09866225405232;8,60948080654014;9,14383725133632;-5,40272172323904;0,000160544236003516;0,00461591371411029;1,12139800773605
"16685148";7,91556128070799;8,82566029025514;9,12957519618509;9,63157180315667;9,15644252399242;10,6703140548111;10,1779431150223;10,8934249176097;-6,14871591412005;5,00111814625748e-05;0,00252962217480888;2,27666210757151
"16685149";9,67115197512737;9,5473343095645;9,82322230619344;10,4639639091894;10,3713388076454;11,4800480122485;10,9210720704808;11,9837891019233;-7,49996405034177;7,3233715516828e-06;0,00129161147735206;4,15771656238639
"16685150";4,55641696566919;3,60393741231963;4,18964508970467;3,40697756441919;3,5665711683858;5,50826723395748;6,03350842948413;6,24963641619192;-3,82052781672383;0,00244603249376754;0,0630511914355001;-1,3393951284899
"16685151";4,27909964191504;5,94915526173351;5,38208992996771;6,33848369642884;6,55190220266271;7,73376216414459;7,09588957405449;7,86451863203911;-6,44450304460773;3,21741519265801e-05;0,00211564478149515;2,71142597282356
"16685767";4,50588476410249;4,64201649792333;4,67143465249704;4,67823533258457;4,2056592749002;5,6271724549912;6,29998661319217;6,50738788050792;-4,11017041232585;0,00145200902334971;0,0582716435598188;-0,849557859959719
"16685777";7,51067259579419;7,61977357806968;8,27289712714511;6,15340154247695;6,36440628250544;7,29188841198167;8,02992820776563;7,9333429805867;3,63100723368897;0,00345556108109398;0,0711707300604461;-1,74559088944367
"16685845";4,62560947413599;5,46254138165382;5,5033040742443;5,78013934905091;6,41983282058112;6,13652854725993;6,08327884586837;6,33206054892024;-7,20608368558256;1,09022422320469e-05;0,00142678342215166;3,77110861144248
"16685848";3,83993909849428;4,06750383669893;4,54221873381181;5,0954667166732;5,21763554311283;5,76463951545056;4,67346535455454;4,57027677387756;-5,11220806620681;0,000258246293739822;0,00582749717388648;0,648993276877927
"16686280";9,30681574593507;9,34959307439122;9,48889315784737;9,11253296562128;9,29856195997469;9,39431746555792;8,2361791543108;8,25729101194105;4,85037640800832;0,000400367267594358;0,0412570673231648;0,355315895863014
"16686536";6,86967055487325;6,54276164673564;6,09156690536089;4,67621958861888;5,39876567992475;5,70146000182692;6,89852661196686;7,31988041298848;-4,65463311407304;0,000559064064905166;0,0119899115615821;-0,0713023375818658
"16686538";4,70777132116758;4,90225229144065;4,7383036596681;5,4524318648018;5,11222294457279;5,98457315441627;5,02298456537899;5,23079961960274;-5,41853246069928;0,000156497440377018;0,00456667524143906;1,14675160437295
"16686980";7,46181210330687;7,27286852575011;6,96677756938176;5,54844525185219;6,47294768013018;6,43094761568975;6,38748282957319;6,40148258333078;5,49659970738199;0,000138033873605607;0,00434320667091447;1,27139198434794
"16687067";4,78246712809685;4,31971002664616;5,41819043140629;4,19564166620659;3,59302644666225;4,00588162172315;5,6064107343533;4,98357007506841;-4,59797840439809;0,000616370795833485;0,0125190240673078;-0,16751765232627
"16687069";2,95721618977817;4,04763077424932;3,26736995483951;3,66132806672624;3,6625394643897;3,81096708069121;4,29452763261217;5,29452770738862;-4,25293313538741;0,00112661418483476;0,0533892583301773;-0,611493793266238
"16687598";5,02049079964332;5,40984418959076;5,11322984124298;5,97437012354924;6,48102306361627;6,33639435653003;5,15136108927087;5,3588889861729;-4,00634042844936;0,00174876249917285;0,0512993902383348;-1,09013477880148
"16688225";7,10498838134578;7,67470049533405;5,790723593569;9,0508263618007;9,57256200020181;8,05649294782397;7,14948584855382;7,38650197814125;-3,95620736976079;0,00191382717548998;0,0537797472961588;-1,17701937640367
"16688323";7,45806017998562;7,37420385412425;8,50560022556923;7,31088621941331;7,0337150857326;7,54697019427256;8,35858803208805;8,37641919343089;-4,25761864919235;0,00111731579805522;0,0481967648631489;-0,610368908262047
"16688420";9,72447625165969;9,87788286079481;9,61034487220756;10,3180119891745;10,323988908595;9,54862269847237;9,16701794730603;8,69362689821186;5,38312550857714;0,000165713547649212;0,0312937747447591;1,17521307522034
"16688910";8,7254476993378;8,86914048737293;8,30150643319095;7,58295141957805;7,97113131802329;8,50275540008776;8,04347720846713;7,23546392055997;4,97450962526099;0,00032483921437839;0,00657725805064643;0,420825276033238
"16689096";6,57230522607127;6,98535620765619;7,11900261903933;2,97288226266276;4,02193796593216;3,12932090696535;4,88732921265919;5,13303276910178;10,2486083204519;2,79532969183965e-07;0,000332712896726841;7,24372919626674
"16689352";4,68793184831159;5,34336152520525;4,86266211319615;5,84006982406305;6,60823057211475;7,24650384322544;5,07178142269022;5,1680998561619;-4,71613401945611;0,000503110649715539;0,0302407854205699;0,109566804126723
"16689869";6,69557618534542;7,44435658912174;8,01167697146093;6,53007666016136;6,35887687243667;6,33652311423227;8,02715086865165;7,93885928608005;-5,33111477978939;0,000180302285715895;0,0073014254916491;1,04320402178419
"16690036";6,80433035589051;7,05130515452123;7,04834653375002;6,47400787487759;6,16976424815163;5,86688568307866;6,50098762854464;6,26688829988297;4,99979158089138;0,000311379405498925;0,0064508957516346;0,462918664480228
"16690343";4,95004065410044;5,37671454643983;4,73980911606631;6,11855410225872;6,15013856430209;5,83388543864498;5,00785252021025;4,80506577430609;-4,03931912982214;0,00164825621100353;0,0495363817315949;-1,03311077581528
"16690758";5,72425228743657;5,82778835662235;4,73087725959079;4,38671848656762;3,6237257134551;4,32676360663489;4,72654607603493;4,3701465432931;3,92206585798459;0,00203536874979531;0,0548417884311778;-1,23632124920021
"16690888";5,92371721390077;6,02022741698081;5,9245188617171;5,29541086840434;5,62395145217626;6,44939467716512;7,1499828389811;7,64461016485607;-3,64550620822563;0,0033650647322386;0,067725717223613;-1,63904126393424
"16690928";10,197469655997;10,1860825417154;10,0637414357547;8,36786702172604;8,65388763895687;8,42107757947928;9,00737510209714;8,81629803277166;6,80826284889994;1,90077773404393e-05;0,00166523037562908;3,22816389530347
"16691023";6,02541547914405;6,23320382456279;6,53204642479314;5,74077494876726;5,69092874646438;5,82123747720703;6,70766287261791;6,86530754125038;-4,68397978276425;0,000531594894751317;0,011711316185356;-0,0216286105498291
"16691046";6,62694612293983;7,33451762739125;6,92440778104173;8,47687436256105;8,26696536841811;8,36211604111025;8,0137542077181;7,86007019703552;-6,23417707279189;4,39731067660014e-05;0,00235766209236593;2,40363252845035
"16691262";7,82492828744425;8,12990293400363;8,73112752141821;9,05839204919364;9,02451283353393;9,37729028211067;9,10699351925705;9,11910705722519;-6,61888359540367;2,49448112360617e-05;0,00183714422971523;2,96159102127968
"16691383";7,15152394938424;7,13221446064253;7,74036796155297;9,19838830942213;8,71997676691725;9,47457601965795;6,9414192423435;6,49375302878545;-5,06376818701264;0,000279868278471847;0,0234027288183304;0,672443763096028
"16691403";9,62027896746076;9,66106991339965;9,23173362599574;8,75882686055365;9,01414628485003;8,14077517282846;9,10321633472939;8,87871349376185;5,64408461183672;0,000109144207512746;0,00388882848982152;1,50437198996714
"16691668";5,93203971874743;6,38321614890479;6,68061254383379;6,22463819950659;6,2998758587017;6,36007108316563;7,25480112732762;7,94909343586528;-4,58681831072948;0,000628364707347768;0,04602513954803;-0,064937916323899
"16691852";5,09791174498714;5,24790481144301;3,92951548752815;3,60913579280756;4,33422880736442;5,02943949520945;5,66316060558333;6,92986666268709;-5,25112432977086;0,000205437238065616;0,0312937747447591;0,975909520892769
"16691923";5,55979599367983;6,11704625967548;7,16855604092707;8,03643738884789;8,1008304707426;10,3303608730401;5,97266480547188;6,16833259838299;-4,52006921759882;0,000705370804814708;0,0343518478826682;-0,215501686173931
"16691961";5,55979599367983;6,11704625967548;7,16855604092707;8,03643738884789;8,1008304707426;10,3303608730401;5,97266480547188;6,16833259838299;-4,52006921759882;0,000705370804814708;0,0343518478826682;-0,215501686173931
"16692209";7,97349183512098;8,03243084118467;8,35162280580357;7,40681608291463;7,25563557821441;7,97885900629381;8,97214729110383;9,45626941026558;-5,14201459852989;0,000245820132682154;0,0317486142799038;0,809042269207177
"16692383";8,30338371085357;8,26610638723971;8,53636414659195;7,7248408466219;7,68198603132672;8,38742899581716;9,31400194180802;9,68754392450375;-3,79924265418815;0,00254242333883272;0,0640575985596124;-1,37570766422792
"16692452";6,80369533428314;6,92653853489564;7,19623862449568;6,70870992733485;5,72034441188316;7,20334515827022;7,81350927058934;8,61575515575967;-3,66550620248824;0,0032441968774252;0,0675544250847493;-1,60468648831955
"16692477";5,54776500602249;5,77746051985445;5,95074400454901;4,99340860783828;4,51314173780694;5,60747361396893;7,24613059127783;8,13502563574982;-4,24706393015867;0,00113837500249642;0,0535395738016212;-0,621232419110275
"16692594";5,00986302697679;4,90997021386578;6,24786474493718;5,0823393428776;5,06631637022007;5,92160728568051;6,38168543588684;7,20833832648255;-3,84510158571688;0,00233940655579233;0,0626839242120788;-1,29752086537167
"16692626";5,35961695333723;6,09171974111586;6,00061609698016;6,9652067104054;6,918210637888;7,7275606329436;6,27579654854899;6,38315295313644;-5,75292228286162;9,19586149078611e-05;0,00352175221207134;1,67420005704506
"16692632";7,08742040703936;6,9530820676189;7,47290167124079;7,26714285743229;7,64232747852797;7,97394648263183;7,64232342568556;7,98116483298816;-7,08351701410202;1,29110604330191e-05;0,00149189529348438;3,60626137822651
"16692775";7,36434665781887;7,51102152065138;7,66546542121847;6,61507007415967;6,17462765300062;5,90055036245142;7,93424413298165;8,00647763042939;4,57301223432975;0,000643540125742142;0,0331769686363372;-0,127208092837764
"16692785";6,1074256886025;5,90531259922006;4,91542644990125;3,72826865166074;4,11434331779756;5,11139599486548;7,03684481500662;7,29891673010499;-4,95183146656256;0,000337432337317022;0,00976877548465954;0,426356312971527
"16692802";5,53422038677359;5,76215086682849;5,68848628503614;4,75634250655107;4,52061067957167;5,47818933962736;6,94892099828232;7,76237751980912;-4,72241049939157;0,000497739183637049;0,043262497479213;0,152562516054179
"16692943";5,56912420453285;5,35912415064837;5,37377198889849;5,45104810638486;5,3606786351081;5,91996960399326;6,11882157532893;6,26141281103084;-5,82005240796404;8,28053074585486e-05;0,00338749283370844;1,77805522292066
"16693109";6,06315242057101;6,41388395526105;6,79571213013597;6,45490230997421;6,7806780586115;7,07503061594115;7,59108541845591;7,69148147705258;-3,89583694663756;0,0021341274563883;0,0620519304830448;-1,21123819903016
"16693259";6,81508789647861;7,29561069482214;7,33389089571498;8,27898293947679;8,16129810296641;8,3630220395447;7,97181977670178;7,76876725372627;-3,69806666331647;0,00305684708773536;0,0678377125231866;-1,62773927127922
"16693474";6,01901762624622;5,79331631378296;6,04881446479953;5,20336058519347;5,54108399938048;5,5386367101196;6,12453196297865;6,59435740307516;-4,21064638859196;0,00121425296031377;0,0488764164565937;-0,688783436458296
"16693526";2,10492541466041;3,25363387844601;3,63069732682629;4,87256569461211;3,55450185903906;4,97663989392456;4,8496891882209;4,81285073852371;-3,66159250452013;0,00326749416060094;0,0675544250847493;-1,6114070976586
"16693528";8,33180881121341;8,74571433074234;8,8940866240061;9,67166441460164;9,74091246509195;9,345749886852;9,01532665849905;9,71899613135319;-5,23163242501187;0,000212104258302973;0,00527466693560862;0,844682037682983
"16693530";7,84096727804839;7,55503837721528;8,11306420323596;8,13916996507806;8,32455397640165;8,44685533722037;8,05207393705357;8,75216109553342;-5,0357803591569;0,000293220353733167;0,00623821053100494;0,52268333889563
"16693531";6,21981429062337;5,85357020751917;6,90602739028997;5,80321737272024;6,7233135649131;7,28092845492717;6,88939741794005;7,75466241272002;-4,18754686035636;0,00126508350798983;0,049351923738617;-0,727442878470549
"16693532";6,84941697414858;7,09195910388453;7,34316572422996;7,39889124795597;7,56720082998236;7,09547615330983;7,12301945446696;8,1673568119272;-3,71929226300596;0,00294071964059177;0,0624985584867746;-1,52326279141156
"16693546";7,16650961915457;7,4956266909474;7,90439300807577;7,31693386443734;7,27796929959005;8,28780954699118;8,8117388922643;8,89558540245595;-3,75123783685553;0,0027744037355486;0,0654962005392677;-1,45774175902916
"16693652";4,23104524730954;4,4664838375284;3,88172520997367;6,02382090977777;5,90702433948523;6,1236651802301;5,09340671172332;6,18558055702455;-4,38039967429966;0,000900047627371259;0,0369019625347249;-0,450186651852103
"16693753";4,18295192082298;3,68571323967427;3,58227038332438;2,82666897059739;3,18513628556676;3,35532393237785;2,7455103691641;3,00123383213739;4,00324171961192;0,00175852584831378;0,0593911731157903;-1,0293966889768
"16693898";6,77121881060808;6,54378772838077;7,04500123464054;6,79099617462099;6,7491731141317;6,83446810132975;7,71985104385655;7,84788064916943;-5,23309172180282;0,000211597322551784;0,00527184109941285;0,847060443886797
"16694176";6,36908262549904;5,65874449753919;5,42293547993473;5,48381190490035;5,46887983043869;6,34033343157765;6,06363159240399;7,22664844184673;-4,58562019648;0,000629666736320608;0,0442033395474225;-0,0707559932973698
"16694263";4,63473260680189;5,41436873324968;5,77058316628769;4,08603327277995;3,3256901720407;3,6915025883727;4,94340831113258;4,89351120484512;4,88907439883544;0,000375022305321787;0,0263350950498669;0,391808237978934
"16694587";4,74133306761214;5,39146803603926;5,22687650647171;6,8317397307006;6,58951728090261;7,03241701675185;5,21378038618632;5,15434093892354;-7,50013432856474;7,32170574774577e-06;0,00129161147735206;4,15793707425398
"16694716";5,62412690431908;6,33529610323989;6,89282133362506;6,86202389593651;7,16449013366526;7,53232488085558;7,66483686373774;7,69292329564321;-6,63548903025128;2,43526998226337e-05;0,00182359546604794;2,98517704542904
"16695345";7,12549124686032;6,82097645878409;7,02900247537834;6,931773668693;6,79344165377712;7,06216816333284;7,74074085768883;8,23536797882573;-4,48207079668608;0,000753544452047789;0,0475255788554546;-0,234773142115283
"16695572";10,868835394633;10,8108134847583;11,0599820620331;10,1690730366323;10,2425749038054;10,368906348445;11,1223570556026;11,314701323068;-4,60332377945413;0,00061071090489466;0,0125045276933037;-0,158421968179952
"16695599";3,78847847303071;3,92326940464372;4,05187949834829;4,41873005409701;4,97068754433645;4,16728599730173;3,4042615589226;3,73186531812265;-4,18188195911025;0,00127788263362862;0,0333406675433434;-0,806481790678914
"16695690";3,49680503743537;4,25971548383566;4,60154359817026;4,49046515268307;4,72517500389159;5,67129040765821;5,37601074798322;5,83587913203029;-5,26903514462148;0,000199505292762885;0,00510337584769792;0,905543926352788
"16695777";3,40460256018954;3,6783922321772;4,0225000550288;4,11485796470407;4,44890911474555;4,19353680030573;3,66727618452766;3,5090249038583;4,94324574003272;0,000342332672768422;0,0366550925951678;0,500187572326635
"16696094";5,29041500228387;5,94261072844921;5,58430880654455;5,9698833721484;5,50249306540286;6,47513371934741;7,09366713875542;7,69395459821858;-6,24123273327322;4,35104081172792e-05;0,00235766209236593;2,41406587093161
"16696177";6,398647482676;6,44759597374156;6,91135864987699;6,39218592974647;6,25569060682098;6,67667197079233;7,65780110982386;7,642351275606;-4,02061766722778;0,00170449582518416;0,0590487674946955;-1,00008863469848
"16696490";5,19323632935168;5,20755774544511;5,55538038137967;6,02514481652321;6,08710491177701;6,35335644922413;6,05513407136879;6,09514844915498;-5,28436490380078;0,000194571356560218;0,00503481556628022;0,930429417593194
"16696685";9,0437771923118;9,00574053306267;8,72976961892752;7,38281924102071;7,26945440743127;7,70890478813428;8,40700143768566;8,54211333357948;6,25192388603077;4,28191169554843e-05;0,00235374322347768;2,42986076617801
"16696924";5,57668955055429;5,48399006754574;5,91439515417795;5,63930052716449;5,43034834967838;6,14778069379294;5,95501689928084;6,24109861207561;-3,99611451588048;0,00178119624325426;0,0556530406633568;-1,0501621317113
"16697594";4,32686938892737;3,93475259856786;4,15875073852675;5,09874172289697;5,20849038944156;5,21794969569904;4,38079112363368;4,14800185143905;-4,50885040073527;0,00071925046209005;0,0260563059293379;-0,249735778391736
"16697660";6,73576424604699;6,96522782663891;5,64316987327589;4,50568551482441;4,90651253243436;5,55888249288314;5,83196924948346;6,41856180752009;3,61995622360089;0,00352620571537377;0,0712899870420363;-1,76503652088859
"16697674";4,24672976038823;4,33030121507718;3,71742783807373;3,20995344166484;3,58231318155266;3,29302957056601;4,50152398322233;4,57153922731921;-4,87607509269375;0,000383343196906167;0,0103812484817067;0,300659008249389
"16697981";4,59004750199229;4,58144749572226;4,97671751589843;6,58860654559147;6,74056332274325;6,11067685113815;4,46984618821675;5,26748135292258;-6,30560496871605;3,95199515753402e-05;0,00229234061343787;2,50890750741923
"16698036";6,94034998651712;7,4990350901192;6,93037564737404;5,43384216930053;6,17560698079093;6,46461701023666;7,18625097792901;7,34160322507028;3,73074493611519;0,00287994922800459;0,0653178332524086;-1,57040950003306
"16698122";5,97881797688898;5,98144387947893;6,67294234434776;7,06756751031529;6,80547200611154;7,08963752048962;7,28042153102073;8,30689614455469;-6,66074723369329;2,34805326937077e-05;0,00181267244987085;3,02097491873646
"16698348";5,80568870764418;6,23600475369137;5,88643603021167;6,25285732724135;6,18719441923757;5,9569342481592;6,33111181794245;6,76382139565506;-3,88260286486183;0,0021858175891332;0,0587148275846522;-1,24333021393359
"16698541";9,7368815317818;10,402147594942;9,18451530935403;6,10931498550192;7,19167183058754;6,99125602366086;8,18461135920665;7,79950847216518;8,75438825962046;1,49980043264269e-06;0,000717135166025771;5,67802600098677
"16698650";4,37334875641057;4,39217235964562;4,1887179056845;4,89065448347948;5,0174303917201;5,38433504783623;5,56769243044779;5,69945828189517;-5,00545672314051;0,000308444400883897;0,00642610816657671;0,472338577731698
"16698964";5,94569195461306;6,06939703426653;6,62334096572769;4,76119076071492;4,77014462395161;5,10033633019289;6,19539239438046;5,22813295801173;5,64819374942423;0,000108437198513999;0,00388882848982152;1,51081629049256
"16699051";11,4512910238692;11,8030147718478;11,6951604450967;11,3561574304199;11,5017630222089;11,267054133308;10,6725191307455;10,3439724257036;4,66491678233143;0,000549273310118982;0,0441423746226879;0,0606673813618572
"16699507";6,34644049170347;6,47971067646033;7,6133882845227;5,80781176341362;6,0002885837308;6,31795850618483;7,16072578501996;6,55573212702875;5,14704413662079;0,000243786086585469;0,0166399661363507;0,795761829543369
"16699517";3,88180338468764;3,81748872221714;3,58124418326018;4,51298089183712;4,99219314718252;4,72235387541921;3,69859821355306;3,50317108436588;-4,81877534844449;0,000422393157356005;0,02073019178752;0,265262152782682
"16699629";3,24577159956788;3,96963568650946;3,23050860678309;2,24217263115054;2,91096055614581;3,73509271467352;4,41310975308858;5,5588732077187;-3,71815722890338;0,00294681356040298;0,0624985584867746;-1,52521575900745
"16700324";5,95623517300708;5,84225490792015;6,22173677622082;5,7372837756749;5,89430838239741;6,47156481358026;6,62885838977266;6,93656134486697;-3,93667719960095;0,00198240762540265;0,0575155666902534;-1,15115378827985
"16700363";4,51641331825347;4,86016310607362;4,32178579664485;4,49212981369805;5,09328776532651;5,693377742377;5,36818552291973;6,16196713199288;-3,65695915442486;0,00329529688709379;0,0675544250847493;-1,61936482773604
"16700419";5,67304052163834;4,8914797483474;4,67232000308664;5,19335261238099;3,61533974092472;3,03187898001291;3,23309905331198;2,85498267713284;3,92936607796949;0,00200872806037552;0,0617571185799491;-1,1543493548858
"16700624";7,9245481475364;8,99598351184341;9,4613301738233;6,83098683407353;6,7714986593473;7,10418904343076;8,13997623414286;8,12886054109327;7,39559311686697;8,42472269355798e-06;0,00135342059316035;4,02179837658349
"16700627";8,25971381767074;8,10691891957889;7,35133317319331;7,57869161769009;7,35318134278172;7,67335935646813;6,99114996058577;6,55196723000977;4,28184512375835;0,00107049301718788;0,0527532661852439;-0,563583707459053
"16701005";6,57947746328351;6,5134677110478;5,82769616552663;4,93510531172551;5,00104920049807;5,11990326668547;5,71403627520584;5,16563434266159;7,90446409588681;4,30756450991113e-06;0,000999711091231848;4,67039127720669
"16701041";5,11781103186565;5,01238611332974;4,65626795367858;5,29555654904487;4,90659951519108;5,99443037779454;5,02262913787906;5,87541149869218;-5,5075984399674;0,000135623268085285;0,00431783127970294;1,28887916531383
"16701185";7,7717037246896;7,9915092482876;7,65093175953516;6,95618586708922;7,1060694123056;7,00848336814463;8,19934784724443;8,18616299559215;-5,03736090379614;0,000292448790085199;0,00899078803280278;0,567289550017751
"16701396";4,31497938551485;5,20297183889853;4,95673683501479;3,36930226304706;3,22208190672898;3,25163683328331;3,96918611831123;4,67984531602934;4,84700187386163;0,000402660855393785;0,0271243775759669;0,323543957788982
"16701401";7,21563963173918;6,20699533659962;6,11226628557209;4,29690421593026;2,94984596104275;4,45213114430145;5,71704143973082;7,01374063939949;5,09427100617819;0,000266040741074527;0,0232255789348747;0,720972991593868
"16702501";5,84838482738634;6,14041277128877;6,02379722708022;4,71038511826379;3,5626906439241;4,59495549512685;5,54311659428633;5,68731962899844;3,96969561280814;0,00186789528429675;0,0529329141452719;-1,15362013589592
"16702764";7,21852234456221;7,26631884280938;6,91743176749541;5,77670447468802;5,53011526386109;5,65730490834839;7,37005676261371;7,20764292279714;5,69245443951764;0,000101121330047175;0,00372370963723167;1,58006818508914
"16703561";7,54873144716191;8,19100245836501;8,35208458332558;6,49424746277427;6,5538957967559;7,23285403740833;8,03821177420174;7,3176763512131;3,91197909119416;0,0020727787511942;0,0549189478430911;-1,25386115795917
"16703758";6,3941827529125;6,58285087310006;6,50255076213168;5,69724198614749;5,97067835246625;5,95255688142547;5,75413030035306;5,67576685953897;5,86714619217492;7,69623217163878e-05;0,00325193346976727;1,85050524506529
"16703770";5,2983874200042;5,42992081507466;5,12682261727171;5,6940438899848;6,16546180195285;5,05079730284911;4,80812882099235;4,49604896283559;3,84433843134086;0,00234264490579911;0,0596832627609838;-1,30871880584835
"16703834";5,34339744589743;5,20721486673023;5,57423315143409;4,35421099424729;4,43489565950143;4,49783908154438;4,9680212357342;5,06455527500017;3,99729874229307;0,00177740862810631;0,051904978760647;-1,10578726546402
"16703889";6,59599930700252;7,28520592746994;6,68808836507492;6,00446925474708;5,82394410011678;5,99784783429172;7,02401348512888;7,38612194295815;4,73775805357966;0,000484855655319856;0,0212268182134873;0,131917644495632
"16704254";5,31242654765732;5,51162478418974;5,01196287995874;5,93971011496171;5,76577107061114;6,06184771528547;4,9470880558165;4,21442043636224;5,08868289595971;0,000268519209188787;0,00869307628153995;0,651350892135708
"16704436";3,36111341864104;4,13096498387201;3,94688884022309;3,3999033950376;3,3745639363645;6,05927429621086;6,68024189804546;8,45043040645916;-4,79678616002938;0,000438465527828868;0,0417667856618324;0,270708044316415
"16704438";3,9751890645573;4,53220877022961;4,27289379436139;3,87040062531215;3,4749867530044;6,40317255547195;7,00401435571104;8,71042339290686;-4,53650232350545;0,000685542112941712;0,0469882355910909;-0,146325905334632
"16704473";4,09247111315039;4,54688595258655;4,26323982026149;3,69459370506702;3,4810176285498;6,39303418031622;7,01256996654627;8,77889060368516;-4,39037265389213;0,00088444832974774;0,0496961729384952;-0,384698545961316
