"ID_REF"	"GSM3143969"	"GSM3143970"	"GSM3143971"	"GSM3143972"	"GSM3143973"	"GSM3143974"	"GSM3143975"	"GSM3143976"	"GSM3143977"	"GSM3143978"	"GSM3143979"	"GSM3143980"
"1404_at"	-0.070844488	-0.011054359	0.022888832	-0.107115387	-0.139886269	0.073821093	-0.112026914	0.016013902	-0.095569936	0.027757131	-0.083564186	-0.089896509
"140545_at"	0.111854442	0.303416913	0.18409478	0.12901949	-0.028489443	0.297243541	0.387553075	0.481824295	0.314150083	0.299834057	0.34450935	0.369354103
"140564_at"	-0.045664694	-0.057261937	-0.129988977	-0.188329787	-0.17225102	-0.082379595	-0.108261005	-0.007025829	0.202655797	-0.073447245	-0.11549214	0.085235878
"140576_at"	0.220517108	0.252661139	0.397287547	-0.186971409	0.041837292	0.206457245	0.365805043	0.615990852	0.355179481	0.724027364	0.597342735	0.586832012
"140578_at"	-0.039553932	-0.020121633	-0.007780894	0.050909451	-0.089552023	0.029686858	0.073302809	0.069251406	-0.015268983	0.051614732	0.010437913	0.027189807
"140597_at"	0.068029198	0.177588839	0.096115315	0.162377744	0.094297103	0.008227521	0.092409641	0.110211895	0.023896066	0.083606763	0.014775514	0.058901746
"140606_at"	-0.075899185	-0.120065861	-0.078507513	0.046355614	-0.009874152	-0.268550722	-0.085056574	-0.188356735	-0.221698244	0.044541626	-0.124252799	-0.13096733
"140609_at"	1.823362138	1.917142407	2.283511679	1.420532923	1.374696227	1.704509839	2.115015821	1.910297704	2.168355869	1.734357715	1.636002561	1.537857381
"140612_at"	-0.076202135	-0.149724539	-0.123693296	-0.162372393	-0.044485199	-0.03112345	-0.058949885	-0.156581071	-0.0572982	-0.206656772	-0.061375067	-0.032172126
"140625_at"	-0.109269244	-0.160570979	-0.246354315	-0.175884655	-0.296200121	-0.028005416	-0.086310759	0.004234121	-0.020430466	-0.215674641	-0.164618534	-0.119346003
"140628_at"	0.242490169	0.133851106	0.087001191	0.318748001	0.027722068	0.219388189	0.167849522	0.151105631	0.123793385	0.118944175	0.092822334	0.014304354
"140678_at"	0.099816045	0.578996335	0.375823217	0.090981651	0.311337294	0.594245094	0.727320725	0.392283114	0.379843861	0.205220498	0.410327752	0.627714028
"140679_at"	-0.023338979	-0.062288507	-0.123480845	-0.113698956	-0.185220788	-0.077558654	-0.059852704	-0.078897993	0.014995054	-0.022608104	-0.136991538	-0.165302972
"140680_at"	-0.139679515	-0.245397652	-0.251974227	-0.181546505	-0.055140978	-0.223229123	-0.183373658	-0.171993851	-0.260140127	-0.1930473	-0.202564119	-0.172766776
"140683_at"	-0.152663022	-0.027851483	-0.046442304	-0.012977118	-0.107699862	0.023870907	0.022288614	0.010206963	-0.174724781	-0.090138557	-0.038257253	-0.086411833
"140685_at"	0.604988414	0.519649207	0.416012744	0.569534896	0.570078258	0.502660759	0.472213034	0.456549457	0.292322984	0.451721317	0.431743798	0.37752121
"140686_at"	0.195841025	0.111974161	0.333259868	0.083622375	0.200918894	0.283825047	0.166803436	0.055411504	0.2075717	0.45956294	0.359485763	0.229260714
"140687_at"	0.088071266	0.160495137	0.196082615	-0.025876275	-0.007511693	0.214789115	0.293492269	0.401229961	0.412205441	0.138043815	0.184160943	0.299972949
"140688_at"	0.140605365	0.328979469	0.219617059	0.228905504	0.293656729	0.241237168	0.264291722	0.193519131	0.231375868	0.245412299	0.293329695	0.300365068
"140689_at"	-0.004817289	-0.120779623	-0.172613174	-0.084162965	-0.027594603	-0.236341987	-0.127784799	-0.141404685	-0.098801821	-0.158276801	-0.244942016	-0.173482515
"140690_at"	0.088607565	-0.156709099	-0.054876609	0.053604457	-0.100583431	-0.020431115	0.042652429	0.040713622	-0.044401964	-0.057247787	0.006648874	-0.019091592
"140691_at"	-0.175779201	-0.014392612	-0.049174429	-0.079399407	0.053881348	0.066094277	0.050701819	-0.075993532	-0.107842402	-0.105145331	-0.126143932	0.015678939
"140699_at"	-0.005218001	-0.031974249	0.069992147	0.124331769	0.154649958	0.062310457	0.127755446	0.019650462	0.063422288	0.009335841	0.131294828	0.063222291
"1406_at"	-0.120457544	0.06928405	-0.036246036	-0.075271345	-0.01990127	-0.105568152	0.006994435	-0.109113658	-0.133255907	-0.057231422	-0.045863209	-0.089622593
"140700_at"	0.317935931	0.478773335	0.363110766	0.327478097	0.31810546	0.277359339	0.368323513	0.136724838	0.370140978	0.231626124	0.165359131	0.179799118
"140701_at"	0.282858516	0.629164186	0.502835324	0.425072771	0.243038336	0.606321271	0.485309193	0.469926941	0.562093504	0.405187044	0.306132789	0.426914661
"140706_at"	-0.027594037	-0.072921305	-0.003378948	0.007757205	0.096464032	-0.079532251	-0.060681254	-0.090600254	-0.210566807	-0.017558994	-0.009461503	0.0054953
"140707_at"	0.166684466	0.114006864	0.254838356	0.059347233	0.163412749	0.094494429	0.157570147	0.161712841	0.200753083	0.401116069	0.331004669	0.404333634
"140710_at"	0.485471997	0.505350766	0.484485672	0.598746851	0.583911696	0.416148661	0.470086359	0.56767885	0.425837348	0.511395856	0.46325254	0.43155378
"140711_at"	0.143371702	0.031531299	0.176647487	0.081387302	0.090949017	-0.071348358	0.078776312	-0.004243428	0.025264073	0.049981497	0.107918171	-0.047281992
"140730_at"	0.164073716	0.313361464	0.197820719	0.199153807	0.258469616	0.132345206	0.143763458	0.091935592	0.141633722	0.198196153	0.059505123	0.208543414
"140731_at"	-0.054340943	-0.269726329	-0.219285425	-0.219992398	-0.107149042	-0.197011548	-0.289507381	-0.298714501	-0.177861454	-0.21370181	-0.062025678	-0.238162772
"140732_at"	-0.047740903	-0.10996351	-0.131583995	0.089066765	-0.058666397	-0.07121752	-0.034070913	-0.011639024	-0.141389482	-0.031349415	-0.008400505	-0.018628618
"140733_at"	0.145115504	0.141978409	-0.078464847	-0.013795813	0.191020832	0.012269007	-0.037772151	-0.001252979	-0.148469134	0.033867147	0.13745717	0.068566079
"140735_at"	0.477736015	0.598190773	1.107834858	0.878148759	0.824109933	1.00434001	1.086526028	1.099710745	1.406256873	1.689990901	1.717107074	1.232305214
"140738_at"	0.007701072	0.082853101	0.128144047	0.047046223	0.021259082	0.230951416	0.212444366	0.165140436	0.07934395	0.165238477	0.120291499	0.120653709
"140739_at"	0.441638153	0.601316315	0.677408085	0.378677195	0.416310838	0.456690098	0.398717195	0.381288663	0.587833345	0.48830286	0.360208763	0.188479273
"140766_at"	0.087486945	0.04066527	0.117766059	-0.026935086	-0.009980578	-0.113037685	0.052864516	0.069903468	0.001718329	0.006108376	0.014569387	-0.022241812
"140767_at"	-0.051596945	0.061247244	0.068360886	-0.064078128	0.005496657	0.026250045	-0.12125844	-0.088032726	-0.02663459	-0.15834977	-0.010244281	-0.151062824
"140771_at"	-0.070555482	0.133289334	0.263095309	0.222174856	0.158763318	0.154272691	0.199516996	0.218634296	0.265797084	0.176595064	0.244714707	0.13839766
"140775_at"	0.166929563	-0.002669963	0.209720558	0.124394527	0.098478707	0.343744843	0.345921129	0.323490404	0.483288271	0.623720921	0.531617485	0.697266246
"1407_at"	0.754030773	0.757977361	0.757633314	0.89422559	0.798921615	0.977058402	1.191533288	1.088170386	0.724823806	1.017780017	1.012199416	0.900945192
"140801_at"	-0.067694923	-0.22190395	-0.281929674	-0.199313158	-0.111582658	-0.132596879	-0.206491711	-0.242054821	-0.234705098	-0.124753377	-0.241052643	-0.081282565
"140803_at"	-0.119784424	0.040112393	-0.028928731	0.054657264	0.146512782	0.099212634	0.069173655	-0.016300544	-0.001663115	0.249036635	0.188240888	0.098852489
"140807_at"	-0.153651593	-0.16601744	-0.148454604	-0.051530918	-0.116090333	-0.317319551	-0.254838928	-0.23217582	-0.154370851	-0.164218969	-0.16911102	-0.01572271
"140809_at"	-0.000933491	0.021053113	0.202941987	0.130488112	0.187152795	0.284827878	0.319403514	0.246038232	0.180618216	0.63509712	0.521646492	0.315575218
"140823_at"	2.697904137	2.635756334	2.851619408	2.737517275	2.800794366	2.759694112	2.410642726	2.532475605	2.420304109	3.311280189	3.02674787	2.442283965
"140825_at"	-0.086357052	-0.054161692	-0.007360589	0.04352813	0.001693774	0.089855221	0.014672049	-0.113587229	-0.089462652	0.071506574	0.042635258	-0.027946433
"140828_at"	-0.19589932	-0.13236381	-0.068587701	-0.022791189	0.018215157	0.017136087	-0.089791419	-0.167683401	-0.240863706	-0.050583521	-0.266317476	-0.204972888
"140831_at"	-0.062847069	-0.157862597	0.00343182	0.051109723	-0.131192325	0.077130914	-0.094819925	-0.039455965	-0.143570434	0.019490882	0.006322569	-0.047675072
"140832_at"	0.118172285	0.318018651	0.418289203	0.291900405	0.264997013	0.424740798	0.276192355	0.38607864	0.181712387	0.423424698	0.374196767	0.154829479
"140834_at"	0.00689585	-0.148551611	-0.097220235	-0.094879985	-0.132288368	-0.169026183	-0.139897823	-0.09852018	-0.080469302	-0.148894688	-0.117961482	-0.096369281
"140836_at"	-0.070183336	-0.051007659	0.000958254	-0.072237119	-0.095834539	-0.044184543	-0.083217967	-0.05311968	-0.081982236	-0.123692504	-0.082280509	-0.098869588
"140838_at"	0.261315315	0.367604551	0.433832878	0.306743856	0.336501091	0.524640915	0.663915494	0.454061228	0.316703025	0.781838914	0.638235529	0.484180511
"140846_at"	0.441162034	0.239478414	0.382617025	0.320515101	0.31118176	0.482369529	0.292239674	0.287482707	0.364665374	0.037056339	0.23508116	0.366900929
"140848_at"	-0.111520916	-0.206714628	-0.159688229	-0.095480999	-0.067959299	-0.238738755	-0.224375908	-0.268374997	-0.231392868	-0.237165198	-0.26480502	-0.241381719
"140850_at"	-0.127887328	-0.130910695	-0.070722785	-0.114927863	-0.138114984	-0.07317891	-0.032135446	-0.073771338	-0.157439324	-0.13535732	-0.102384675	-0.207658012
"140856_at"	-0.111785487	-0.057069957	-0.144447999	-0.101135589	-0.033533526	-0.053419688	-0.122320426	-0.144938923	-0.002131895	-0.080757164	-0.086096519	-0.171145338
"140862_at"	-0.103823348	0.053103137	0.053610596	-0.145330533	-0.100913943	-0.126228994	-0.056041014	-0.012701154	0.046782655	-0.098978946	-0.119357063	-0.003558118
"140870_at"	0.097719138	0.117877998	0.040979178	-0.105754214	0.087057104	0.148877946	0.104650478	0.062841998	0.130439638	0.155747566	0.228020496	0.003083435
"140873_at"	-0.096148149	-0.12763654	-0.116385485	-0.023554393	0.023203115	0.092834324	-0.037366701	-0.101685154	0.082001945	0.007817828	-0.014335254	0.019205475
"140875_at"	-0.121425446	0.002012712	-0.108882676	-0.030914258	-0.070851646	-0.093617591	-0.015608689	0.006190138	-0.040899965	-0.037536152	-0.179916892	-0.058201631
"140876_at"	-0.005722159	-0.080215959	0.201462975	0.094768804	-0.10691275	0.115088567	0.065189325	0.188260275	0.029290972	0.116394002	-0.001763845	-0.016699785
"140880_at"	-0.033390843	-0.044817363	-0.025551394	0.008925286	0.026821951	-0.008609177	-0.062065789	-0.161779902	-0.041782135	-0.075844588	-0.175905192	-0.165546593
"140881_at"	-0.027409753	0.021742831	-0.096243544	0.065662909	0.175551849	0.086383852	0.102305671	0.151109123	0.056211722	0.148678906	0.180194985	0.020460826
"140883_at"	0.389667536	0.543068439	0.667369553	0.570909174	0.467078058	0.751239981	0.748748492	0.722988669	0.519166999	0.829351162	0.817006069	0.673835608
"140885_at"	0.053382518	0.230200493	0.331085317	0.257871757	0.139573296	0.00426005	0.215478811	0.325663834	0.344599489	0.528833388	0.32518013	0.279220272
"140886_at"	-0.064374552	-0.054814873	-0.086753654	-0.012228227	-0.085331308	-0.1147361	-0.015165581	-0.095615789	-0.124077409	-0.185943194	-0.132665081	-0.146000972
"140890_at"	1.516759798	1.709812628	1.710196091	1.505723398	1.490306747	1.954544852	2.022143158	1.983331891	2.002369538	1.763410744	1.805422836	2.236194108
"140893_at"	-0.062226224	0.080796746	0.107747956	0.081682201	0.219214152	0.099704918	0.072211594	-0.027171879	0.080366038	0.071229176	0.104531959	-0.054576121
"140894_at"	-0.069127366	-0.163935668	-0.043053153	-0.011826824	-0.161487468	-0.061981647	-0.043661175	-0.114707858	-0.034051307	-0.21191966	-0.057329598	-0.130231345
"1408_at"	0.116198339	-0.029852768	0.046741163	0.040741239	-0.018225423	0.062367514	0.097841064	0.105818337	0.121798676	0.135973915	0.076673399	0.025723491
"140901_at"	0.034677674	0.098282091	-0.024999618	0.096387923	-0.04966995	0.003112305	0.060605961	0.147923411	0.168734309	0.160287283	0.181819086	0.204425531
"140902_at"	-0.110783193	0.028344237	-0.031511873	0.06482527	0.051239747	-0.001878981	-0.009400423	0.060772926	-0.019644157	-0.088101891	-0.053515433	-0.026762107
"140947_at"	0.082116046	0.254574835	0.154433056	0.218637264	0.060401329	0.2176278	0.21329514	0.1208698	0.025186426	0.107460215	0.03202047	0.084755983
"140_at"	0.173352858	0.285613018	0.35875904	0.386866385	0.292259955	0.527347018	0.3574599	0.240001383	0.302195018	0.362123988	0.369287625	0.284396598
"1410_at"	0.402551386	0.507040485	0.277496319	1.249109296	1.353025735	0.446736147	0.620543802	0.647251076	0.149470517	1.415275866	1.389257397	0.433294413
"1411_at"	-0.011143286	0.091151179	-0.073596959	-0.107908118	0.032413743	0.056105179	0.264596369	0.209303174	0.099529866	0.12380554	-0.031892354	0.124986963
"1412_at"	-0.061672616	-0.140648434	-0.18053661	-0.018398581	0.092030705	-0.071502176	-0.01386397	-0.136084268	0.000853276	-0.052708079	-0.125789908	-0.026059525
"1413_at"	-0.015590021	-0.0438982	-0.020202351	0.065842377	-0.097938347	-0.087635832	-0.070533221	-0.151637833	-0.0642684	-0.014616312	-0.060581906	-0.086454723
"1414_at"	-0.088816862	-0.123888275	-0.114199521	-0.079406416	-0.069639425	-0.222364609	-0.27716638	-0.314524447	-0.262456257	-0.124190498	-0.149794799	-0.311235919
"1415_at"	-0.082242492	-0.034825685	-0.039514198	0.05148165	0.054175391	-0.06741756	-0.085750644	-0.069139443	0.036717964	-0.02291528	-0.052995871	-0.01398269
"1416_at"	-0.377790472	-0.144934172	0.00705111	0.07051063	0.182830008	-0.01066935	0.038870217	-0.05116274	0.045614647	0.366078053	0.07568732	0.214584865
"1417_at"	0.393161723	0.603776205	0.539559395	0.417822758	0.366283393	0.490000898	0.543817506	0.526833157	0.43576469	0.327578773	0.493115297	0.405290913
"1418_at"	-0.023878262	0.197736743	0.120120924	0.173471579	0.097681114	0.094656773	0.161644249	0.138494988	0.158464417	0.159544589	0.095464516	0.161621119
"1419_at"	-0.133074766	-0.217996123	-0.27120894	-0.158938458	-0.225244843	-0.027653505	-0.256874056	-0.087592389	-0.211127195	-0.193972965	-0.149394678	-0.199572029
"141_at"	-0.119741384	-0.032209114	-0.032431681	-0.017323538	0.019976248	-0.088419519	0.027052193	0.001188426	-0.003056033	-0.045329749	0.032692924	-0.164429431
"1420_at"	0.192777972	0.26483521	0.087390975	0.218086601	0.200781601	0.139410395	0.099434096	0.088877897	0.013516369	0.061562201	0.151631296	0.11232313
"1421_at"	0.158290005	-0.02306199	-0.056555136	0.000678741	-0.013110086	0.030970312	-0.007560842	0.075336368	0.115021675	0.045181028	0.024187638	-0.083085292
"142678_at"	0.441240332	0.242980196	-0.042667411	0.077369431	0.086138	0.033457785	0.036354116	0.018636711	0.020228034	0.056046354	-0.059826183	-0.08460921
"142679_at"	0.136586297	-0.004058745	0.126530993	0.12844532	0.097732929	0.376106051	0.2950174	0.267708114	0.102757172	0.559170195	0.672396272	0.462528297
"142680_at"	-0.249514512	-0.176975443	-0.17102251	-0.025107299	-0.237878769	-0.212072475	-0.105913029	-0.227338659	-0.17581146	-0.177365322	-0.209085982	-0.181489537
"142683_at"	-0.074508209	0.049118465	-0.166457214	-0.172278459	-0.125403661	-0.02656015	-0.139045574	-0.036059182	-0.154067586	-0.223713473	-0.050762192	-0.02863308
"142684_at"	0.085978998	-0.034765682	-0.071902667	-0.017957811	-0.023407904	-0.206009475	-0.039534156	0.029146587	-0.122003689	-0.120752508	-0.050294651	-0.181631972
"142685_at"	-0.098830794	-0.058639	-0.052774257	-0.070333667	-0.078471576	-0.002948224	-0.132258693	-0.05283842	-0.143547073	-0.107161155	-0.06336072	-0.171180926
"142686_at"	0.304783065	0.324506882	0.438401331	0.287603431	0.443852877	0.395375299	0.378420023	0.421187891	0.359434846	0.338396786	0.432300295	0.475181391
"142689_at"	-0.127560611	-0.151850105	-0.137450031	-0.217858973	-0.070454548	-0.159264295	-0.257839427	-0.183774287	-0.16098217	-0.243999823	-0.130250606	-0.209348403
"1427_at"	-0.029755054	-0.050734838	-0.116054294	0.065754056	0.106002621	0.577215731	0.102664268	0.165453177	0.424957564	0.228648782	0.282222179	0.620722898
"142827_at"	-0.172813342	-0.08507529	-0.070689105	-0.036226791	0.095002801	0.039514315	0.021777138	0.040136489	0.105643655	-0.11049451	-0.026163229	0.068799232
"142891_at"	0.317778028	0.206072981	0.495070111	0.192914697	0.234878466	0.486118288	0.723578052	0.704711382	0.75477117	0.723662665	0.641112464	0.680947981
"1428_at"	-0.042608635	-0.053231931	-0.147667144	-0.079190751	-0.138532835	-0.231034454	-0.098007126	-0.126972056	-0.119349996	-0.065306034	-0.106912519	-0.154506064
"142910_at"	-0.122099841	-0.124081588	-0.106050262	-0.050119473	-0.077502165	-0.147198263	-0.129949795	-0.116304435	-0.161400035	-0.03029298	-0.138669662	-0.096361057
"142913_at"	0.106716887	0.153864091	0.047032905	0.094398784	0.232410129	0.262368477	0.073389061	0.074430219	0.147777102	0.147400029	0.173801172	0.338988839
"142940_at"	0.378593481	0.724669596	0.822972951	0.811065216	0.623504588	0.830509577	0.893823485	0.885271313	0.730639532	1.242454459	1.058603943	0.934966842
"1429_at"	0.690495231	1.070014895	0.954406832	1.298663966	1.246671412	1.834931326	1.260059681	1.23729596	1.051282734	1.529332337	1.60166817	1.530748927
"142_at"	0.770337545	0.972522797	0.970834638	1.206767495	1.155774316	1.219030771	0.9222056	0.987529025	1.243227021	1.261021569	1.435739533	1.472919569
"143098_at"	0.090340218	0.394439013	0.432403419	0.462125421	0.421666743	0.381789529	0.401104492	0.369222724	0.338738621	0.707681307	0.61583607	0.378800971
"143162_at"	0.095536875	0.137834293	0.107647279	0.033142717	0.075578844	0.150493874	0.11487073	0.043787695	0.092957593	0.079837672	0.006462327	0.106890257
"143187_at"	0.2026466	0.246956117	0.19755767	0.212631458	0.182313639	0.305787076	0.389976594	0.415523719	0.395621502	0.47335432	0.340599818	0.443798642
"1431_at"	1.140446599	1.084029029	1.190123766	1.306904919	1.469642473	1.551947961	1.435805236	1.551198857	1.495673408	1.662724353	1.912612827	1.770115863
"143241_at"	-0.019982664	-0.142044056	-0.010723759	-0.106797871	0.034964034	-0.080113029	8.14923E-05	-0.016665655	-0.03009664	0.034570245	0.044421039	-0.084698913
"143244_at"	0.083377918	0.257341558	0.067132645	0.04605859	0.20714871	0.0570571	-0.115977843	0.053835978	0.148994715	0.113383625	0.225911755	-0.037660398
"143279_at"	1.052797822	1.333598368	1.196135617	1.306031731	1.312022728	1.398176441	1.531776445	1.505252682	1.187477225	1.493524422	1.502287454	1.540587007
"143282_at"	0.034234392	0.059864816	0.002816206	0.035521454	-0.060646668	-0.044667967	0.163398869	0.255833189	-0.005343456	-0.015448396	0.008688581	-0.068717485
"1432_at"	0.49991518	0.798249856	0.795738887	0.501410175	0.423747213	0.833936194	0.844565738	1.019797383	0.965440287	0.955144043	0.890185423	1.029196201
"143379_at"	-0.091493259	-0.01174037	0.066756202	-0.091442076	0.034352603	0.012686894	0.051711896	0.153365733	-0.001256765	0.093538265	0.051592882	0.043773708
"143384_at"	1.467921333	1.756249053	1.913271509	1.959663226	1.927510857	1.988106095	2.192556339	2.088687333	2.022061189	2.302554617	2.385116783	1.899174919
"143425_at"	-0.019969403	-0.050034669	-0.020092835	0.139854408	0.053125651	0.067732858	-0.048163691	0.010572409	0.008141267	-0.018229547	-0.064546639	0.001049236
"143458_at"	0.304096314	0.405092572	0.329117875	-0.178992778	0.044747735	0.20772067	0.385097204	0.526373175	0.503071398	0.297553651	0.115731635	0.171332396
"143471_at"	0.032483065	-0.122758064	0.00265758	0.026155728	0.046183543	-0.033914311	-0.133231714	-0.157544167	-0.088380042	-0.108795493	-0.053469401	-0.112674556
"143496_at"	-0.12182512	-0.032569615	-0.095974669	-0.124787493	-0.142245414	-0.112355869	-0.163939272	-0.198999185	-0.157615136	-0.144244766	-0.096816825	-0.112043348
"1434_at"	4.005456473	3.556593658	3.355383781	3.976846861	4.232192078	3.464221274	3.220565596	3.081950264	3.115347237	2.920441106	3.063740062	2.906127833
"143501_at"	0.111411275	0.21047602	0.1894871	0.109274678	0.101858124	0.177809476	0.067011874	0.093535284	0.173938844	0.092610209	0.119466853	-0.033969044
"143502_at"	-0.128542227	-0.284289708	-0.190845268	-0.203956446	-0.165155874	-0.272140789	-0.163164224	-0.213240704	-0.204512475	-0.109038301	-0.121709615	-0.096377649
"143503_at"	-0.122784008	-0.049812895	-0.158893059	-0.099980897	0.13047005	0.029821798	-0.094052762	-0.215812723	-0.106802543	-0.13464832	-0.080704721	-0.070236928
"143570_at"	-0.097013597	-0.09286659	0.069929398	0.073931748	-0.208542672	0.016946364	0.102965407	0.139181358	0.057430526	0.243059325	0.114146017	0.23486028
"1435_at"	0.095890526	0.128022139	0.192511916	0.088405987	0.014149171	0.147066556	0.102120501	0.100479316	0.213144027	0.157124741	0.128465394	0.264214069
"143630_at"	-0.073212873	0.035057584	0.166007107	0.001526971	0.129563069	0.100066554	0.124834745	0.053995021	0.123343906	0.059188474	0.106983811	0.130875243
"143662_at"	-0.094455011	-0.215897437	-0.043284864	-0.147602008	-0.130963818	-0.106182443	0.011060628	-0.166729321	-0.127678807	-0.036435563	-0.095113391	-0.23689142
"143666_at"	0.151657684	0.076132161	-0.021322066	-0.039767868	0.196580116	0.164823789	0.105138892	0.110639412	0.186461534	0.146428951	0.201831278	0.22759464
"143678_at"	-0.067051046	0.059030318	-0.07170591	-0.058917937	-0.055896432	-0.015446512	-0.009309423	-0.019567223	0.012179652	0.00028397	0.025744517	0.007657978
"143684_at"	0.933880413	1.199890531	1.2020879	0.857306717	0.695876631	1.043073686	1.370559823	1.070878737	1.063034715	1.140496965	0.976903551	1.175896543
"143686_at"	0.661144022	0.659851364	0.260104819	1.778753355	1.818059712	1.308170376	0.804181259	0.668730575	0.267482027	1.65116665	1.630913631	1.396223992
"143689_at"	-0.028614119	0.196561192	0.119978095	0.071958279	-0.105874092	0.035352284	0.201727205	0.254692889	0.116832422	0.13936372	0.063570325	0.146905545
"1436_at"	0.185087214	0.209555985	0.067111815	0.087131722	0.255432951	0.193819077	0.172374759	0.198241284	0.088834504	0.219275314	0.238295817	0.161586058
"1437_at"	0.026211534	0.138425489	0.264729858	0.055369259	0.186891317	0.119418655	0.119985101	0.097077693	0.228557162	0.082964977	0.083065862	0.06605943
"143872_at"	0.27391765	0.550260648	0.804330952	0.973499328	1.044041678	1.025578096	0.885157251	0.864907306	0.736627862	1.48260135	1.598824426	1.233647732
"143879_at"	0.022619862	0.095702178	0.114040829	0.184785983	0.171182541	0.232311189	0.3050204	0.177580201	0.067559284	0.074206521	0.227978211	0.313330941
"143884_at"	0.745795902	1.146856684	1.073459485	1.098690041	1.183550332	1.070292414	1.093463348	1.065175095	1.107229219	1.053436798	1.159654069	1.200099006
"143888_at"	1.150587762	1.409020726	1.16069683	1.518119572	1.490271237	1.197844424	1.600934956	1.560286117	1.242197694	1.592223934	1.58673258	1.208448776
"1438_at"	-0.025205598	-0.089054374	-0.091635936	0.010583389	-0.107268984	-0.074256317	-0.080432289	0.004789624	-0.061427697	-0.02726441	-0.075299021	-0.035283971
"143903_at"	0.024235907	-0.156684668	-0.201242439	-0.039500753	-0.048173002	-0.232006319	-0.265606238	-0.170565275	-0.183674671	-0.232230187	-0.11452238	-0.182982534
"143941_at"	0.076128792	-0.276548015	-0.211705794	-0.063322977	-0.198248681	-0.168389766	-0.257097569	-0.015722325	-0.220174382	-0.076123508	-0.114726975	-0.197842253
"1439_at"	0.043277724	-0.088260297	-0.134676424	-0.064141129	0.072151939	-0.145973015	-0.071645023	0.027339568	-0.090497724	-0.082708365	-0.092966807	-0.109720888
"143_at"	1.127072545	1.363396131	1.331575539	1.357762142	1.356816116	1.295699318	1.560272313	1.509434546	1.495890998	1.317378995	1.390842516	1.541992718
"144097_at"	0.112229251	0.352843523	0.526231609	0.154206552	0.118926732	0.256569001	0.363056367	0.226138139	0.411663859	0.432870375	0.460123229	0.372036408
"1440_at"	0.100158981	0.103519362	0.193946563	0.111606857	0.082921627	0.047666668	0.086606777	0.103949205	0.202847003	0.091538487	0.243733195	0.057676367
"144100_at"	0.029221014	0.044588885	0.073870466	-0.036424683	-0.015419078	-0.139672036	0.05798986	0.19941376	0.139491474	-0.017822858	0.030514902	-0.068090417
"144108_at"	1.001851373	1.033442397	1.127082814	0.950570262	0.965809342	0.878460746	1.034356804	0.904296476	1.17155088	1.063624546	1.037151557	0.90558559
"144110_at"	-0.155976344	0.034848095	-0.086611542	0.004467949	-0.280229213	-0.158533803	-0.094506087	-0.065245835	-0.09233521	-0.059238483	-0.096690766	0.012789841
"144124_at"	0.44177662	0.034213663	0.06497286	-0.269360855	-0.10594361	-0.250819068	-0.17217058	-0.255782	-0.088361465	-0.242274233	-0.046611115	-0.042986408
"144125_at"	-0.097383499	-0.081206291	0.031330556	-0.059912325	-0.106854506	-0.14822076	-0.090193021	-0.034798228	-0.058787141	-0.185530266	-0.276524913	-0.049666003
"144132_at"	0.122706821	0.206789632	0.144480412	0.136899908	0.10474541	0.292567741	0.386144962	0.467102705	0.211801489	0.189471755	0.248189643	0.527691496
"144165_at"	-0.126397499	0.012739024	-0.00431213	0.017510718	-0.083293842	0.156870482	0.100252001	0.056599046	0.197271811	0.112133499	0.055438911	0.079524708
"144193_at"	0.013910246	0.058621481	0.052183871	0.103120727	-0.012478404	0.142234108	-0.04559743	0.136781921	-0.005585554	0.155792614	0.2081429	0.075210884
"144195_at"	-0.00619854	-0.103029629	-0.054111638	-0.164954818	0.018230071	-0.065511654	-0.062144356	-0.095249053	-0.085369019	-0.127012344	-0.116881013	-0.086558735
"1441_at"	-0.072684596	-0.119321654	-0.205687189	-0.061136158	-0.201163679	-0.134873396	-0.049661151	-0.065283784	-0.183000846	-0.032307759	-0.048867438	-0.172162282
"144233_at"	0.030303034	0.087007914	-0.02563734	0.124743632	0.264488207	0.159997395	0.16587498	0.020632903	0.134851112	0.240654973	0.228334312	0.093979618
"144245_at"	0.665509543	0.720576283	0.474317705	0.70817427	0.759479195	1.052351978	0.927198858	0.68340786	0.368630493	0.722180605	0.831062818	0.729933555
"144321_at"	0.235885454	0.231270996	0.202450604	0.184703884	0.226437843	0.239796204	0.261835865	0.266399776	0.261101552	0.266032049	0.181038152	0.341582031
"144348_at"	3.173058317	2.456120607	2.353084233	3.05577767	3.179432683	2.29354313	2.285874737	2.281100303	2.193943487	2.845117867	2.780484903	2.420059787
"144360_at"	0.010493877	-0.037972144	-0.032533045	0.055583025	-0.047701593	-0.002048723	0.070164033	0.066104782	0.019606031	0.049949682	-0.059913145	0.04436882
"144363_at"	0.301744264	0.557907298	0.515000469	0.42077951	0.496796222	0.828959976	0.960567713	0.67869457	0.519240594	0.96630586	0.73150586	0.886958712
"1443_at"	0.224596066	0.39978746	0.146542738	0.246545786	0.164041882	0.158216452	0.072597646	0.114091892	0.00193673	0.033374852	0.292969264	0.377563436
"144402_at"	1.723333835	2.152456406	2.286273215	2.287591828	2.014611069	2.332198269	2.252788261	2.081678081	2.061212538	2.03619203	2.125761381	2.133526015
"144404_at"	0.083242355	0.251628971	0.22709449	0.100127217	-0.034049914	0.144484776	0.286158484	0.416548446	0.378219409	0.355225729	0.271052729	0.371758658
